Date,High,Low,Open,Close,Volume,Adj Close
2017-08-07,187.0399932861328,178.55999755859375,185.44000244140625,183.1199951171875,106750.0,183.1199951171875
2017-08-08,188.8800048828125,176.52000427246094,183.1999969482422,184.39999389648438,111550.0,184.39999389648438
2017-08-09,184.39999389648438,178.63999938964844,184.16000366210938,180.63999938964844,44550.0,180.63999938964844
2017-08-10,182.47999572753906,174.8000030517578,178.55999755859375,175.27999877929688,45963.0,175.27999877929688
2017-08-11,181.75999450683594,172.72000122070312,173.9199981689453,178.16000366210938,64413.0,178.16000366210938
2017-08-14,185.52000427246094,178.8000030517578,179.75999450683594,182.8800048828125,55138.0,182.8800048828125
2017-08-15,185.83999633789062,178.55999755859375,182.8000030517578,181.0399932861328,45388.0,181.0399932861328
2017-08-16,181.19200134277344,173.0,181.0399932861328,174.39999389648438,71050.0,174.39999389648438
2017-08-17,176.32000732421875,168.0,173.27999877929688,168.39999389648438,46113.0,168.39999389648438
2017-08-18,171.27999877929688,164.16000366210938,166.32000732421875,168.0800018310547,57913.0,168.0800018310547
2017-08-21,168.67999267578125,157.83999633789062,168.0,159.83999633789062,90113.0,159.83999633789062
2017-08-22,162.5760040283203,156.39999389648438,160.8800048828125,157.67999267578125,54150.0,157.67999267578125
2017-08-23,159.83999633789062,154.9600067138672,157.60000610351562,157.1999969482422,35763.0,157.1999969482422
2017-08-24,158.72000122070312,153.60000610351562,157.1999969482422,156.32000732421875,58575.0,156.32000732421875
2017-08-25,160.47999572753906,152.32000732421875,155.1999969482422,156.39999389648438,72175.0,156.39999389648438
2017-08-28,162.8800048828125,156.39999389648438,157.44000244140625,162.24000549316406,53250.0,162.24000549316406
2017-08-29,161.0399932861328,156.8000030517578,160.55999755859375,159.1199951171875,130688.0,159.1199951171875
2017-08-30,159.8159942626953,151.27999877929688,158.39999389648438,157.9199981689453,88738.0,157.9199981689453
2017-08-31,161.1999969482422,158.8800048828125,159.27999877929688,160.0,70613.0,160.0
2017-09-01,161.44000244140625,157.75999450683594,160.0,160.16000366210938,71400.0,160.16000366210938
2017-09-05,167.9199981689453,158.72799682617188,158.8000030517578,162.8000030517578,73450.0,162.8000030517578
2017-09-06,172.63999938964844,155.1199951171875,172.63999938964844,159.75999450683594,88338.0,159.75999450683594
2017-09-07,170.0,153.1999969482422,161.60000610351562,168.63999938964844,125775.0,168.63999938964844
2017-09-08,177.60000610351562,162.9600067138672,169.1999969482422,163.67999267578125,79788.0,163.67999267578125
2017-09-11,174.24000549316406,163.60000610351562,163.9199981689453,172.63999938964844,82913.0,172.63999938964844
2017-09-12,174.8000030517578,156.8000030517578,174.24000549316406,159.27999877929688,149075.0,159.27999877929688
2017-09-13,164.0,157.0399932861328,159.27999877929688,158.63999938964844,90425.0,158.63999938964844
2017-09-14,160.39999389648438,152.32000732421875,159.1999969482422,156.16000366210938,132975.0,156.16000366210938
2017-09-15,170.8000030517578,153.76800537109375,156.47999572753906,170.72000122070312,148825.0,170.72000122070312
2017-09-18,188.39999389648438,169.83999633789062,170.39999389648438,183.0399932861328,297200.0,183.0399932861328
2017-09-19,195.67999267578125,182.63999938964844,184.47999572753906,194.16000366210938,158413.0,194.16000366210938
2017-09-20,211.75999450683594,191.44000244140625,197.1199951171875,209.60000610351562,208550.0,209.60000610351562
2017-09-21,222.32000732421875,200.24000549316406,212.24000549316406,208.63999938964844,227000.0,208.63999938964844
2017-09-22,223.80799865722656,198.76800537109375,215.83999633789062,199.9199981689453,279200.0,199.9199981689453
2017-09-25,210.16000366210938,188.0,207.1999969482422,194.0,217438.0,194.0
2017-09-26,59.20000076293945,49.040000915527344,50.959999084472656,50.63999938964844,4707850.0,50.63999938964844
2017-09-27,56.959999084472656,52.38399887084961,53.20000076293945,55.91999816894531,1497338.0,55.91999816894531
2017-09-28,57.119998931884766,52.08000183105469,56.0,54.0,656825.0,54.0
2017-09-29,55.52000045776367,52.0,53.91999816894531,55.040000915527344,488788.0,55.040000915527344
2017-10-02,59.68000030517578,53.36000061035156,54.880001068115234,59.119998931884766,358613.0,59.119998931884766
2017-10-03,64.08000183105469,58.79999923706055,60.0,60.2400016784668,460325.0,60.2400016784668
